"TIMEOUT","CIRC_ID","STREAM_ID","LAUNCH","STARTED","USED_AT","COMPLETE_MS","COMPLETE_MS_USEDAT","REQUEST_MS","RESPONSE_MS","DATARREQUEST_MS","DATARESPONSE_MS","DATACOMPLETE_MS","TROUGHPUT_KBproSEC_Download","TROUGHPUT_KBproSEC","PATH"
FALSE,155,313,2014-10-22 05:48:51,2014-10-22 05:58:50,2014-10-22 05:59:04,13612.25,13613.33,0.32,401.97,402.54,656.33,13612.25,387.593672771,376.1407722739,"$03BFB22955D050A20C31DCA694C02C53F93AA227, $798918CD09D1A78C8D50B5D03C2BE8A0AC30A755, $50528AFA0A6464F7C3E4BFC3F038D17C90A20500, $82AF458ADD83717D1B2E3DE258D277BD8BB7800B"
FALSE,156,315,2014-10-22 05:58:51,2014-10-22 06:08:50,2014-10-22 06:09:02,11292.99,11293.88,0.33,329.88,329.97,558.65,11292.99,467.0246380064,453.391568488,"$704085C3A5F5DBEB60A9E86C95ADD21E3F486580, $BAACCB29197DB833F107E410E2BFAE5009EE7583, $1E64DACE137A4A6223E7A4A73060A22ECA46D7B3, $D64366987CB39F61AD21DBCF8142FA0577B92811"
FALSE,157,318,2014-10-22 06:08:51,2014-10-22 06:26:37,2014-10-22 06:26:45,7616.27,7617.12,0.34,275.17,275.64,519.74,7616.27,697.4882928906,672.2753512064,"$7E07ACCF54B7069C897C34C77560BA16A253A051, $EBE718E1A49EE229071702964F8DB1F318075FF8, $9F9C03037788055F9946FAEEC066B93C7FA5A0D3, $B994AAE8313FAA0810CAD79854E2FAD33C00FFA2"
FALSE,158,329,2014-10-22 06:18:51,2014-10-22 06:36:37,2014-10-22 06:36:55,17278.21,17279.05,0.32,316.5,316.57,551.55,17278.21,301.8575879245,296.3325157532,"$7B3697811D5D58434871E156A3F2E355311D3813, $4A8B32FD349F4FA31645F3C8AF95E4D2C7F25AA1, $F65E0196C94DFFF48AFBF2F5F9E3E19AAE583FD0, $C37C070A2895414DBCEB26A911A87166420D9D51"
FALSE,161,330,2014-10-22 06:36:38,2014-10-22 06:46:37,2014-10-22 06:46:56,18074.83,18076.51,0.3,366.82,366.94,517.91,18074.83,289.1365843717,283.2715271196,"$971AFB23C168DCD8EDA17473C1C452B359DE3A5A, $C804BE8FB1C7C42D43C4A5E2039E77AA0FF3A8B4, $A9E9B3AE527D790049077E0CA4FE056DF9D1AB66, $89E3170B4E2FC9A430FB97536769FC0ABF6C4DB3"
FALSE,163,333,2014-10-22 06:46:42,2014-10-22 06:56:38,2014-10-22 06:56:44,5721.69,5722.89,0.33,223.85,223.97,436.49,5721.69,931.2953254717,894.8918012559,"$02676C8D8B0B28199A7E4D5873D9AA5476DEB195, $10687693ECE35F7C90B6D5728597A035602D5A62, $B00E891A527D59213E67CF524B76916D201C4C9F, $9030DCF419F6E2FBF84F63CBACBA0097B06F557E"
FALSE,164,334,2014-10-22 06:56:38,2014-10-22 07:06:38,2014-10-22 07:06:46,7386.2,7388.46,0.31,274.55,275.1,578.11,7386.2,720.000521851,693.213600189,"$6324886969AC8522D623889CCBEAC0C3F595BEB5, $C58CDEFBCC121E761FA7703676AD5E64E1B31D12, $22BCD0DFD148209C9860C7F89907AB4DEE974A08, $AB0CAFCF800539D686B07DCA1B05BDE82377EF83"
FALSE,170,350,2014-10-22 07:06:47,2014-10-22 07:16:38,2014-10-22 07:16:52,13021.99,13023.1,0.36,380.8,380.93,641.58,13021.99,405.0294170645,393.1920644331,"$63F42A670ED42427858363C51093EC6FF8A8AAAA, $634C22287C90D239AC4B23C4AB5C9F873D8641B8, $F79EB289E15F60417CE00028E83993DEA30B093E, $AFEEE0F85C9AFF39BD204D558C1B2DD350C7309B"
FALSE,174,352,2014-10-22 07:26:39,2014-10-22 07:26:39,2014-10-22 07:26:56,16671.73,16672.78,0.46,10910.3,10910.38,11149.12,16671.73,888.6799867754,307.115026011,"$7663AD93B561AA11F40982BBDB3D3063AD28E3C7, $B2D39AF576A2853F4B5ABF959E02FEDED2120B01, $C309A31AD772FFDD0805C9FECB6D4748A7CBF684, $1EB8BDA15D27B3F9D4A2EDDA58357EA656150075"
FALSE,176,355,2014-10-22 07:36:50,2014-10-22 07:46:39,2014-10-22 07:46:46,6189.38,6190.34,0.33,198.47,198.9,388.3,6189.38,854.6890253738,827.2683220932,"$D51C1F3A39FB0BCA12D2795F67B1FA93A750218D, $3F1ED718AA40BBA2FDF06E948DF3859E826FFBD3, $84380A96B503F02D5E3E120296A207EFD0200F50, $5C1E076A17578A8D734F977D53D28D409D546773"
FALSE,175,357,2014-10-22 07:26:50,2014-10-22 07:56:40,2014-10-22 07:56:44,3888.06,3889.05,0.3,212.08,212.15,383.47,3888.06,1392.853062992,1316.9560337491,"$7663AD93B561AA11F40982BBDB3D3063AD28E3C7, $0EC34BCBDDF05FA055A7753F9154A18B6B12FDAB, $14D11DE1F222A88F22DA8025952CD8FC521A727A, $EA7B41CE24123AF8520B255D9EDB7191F3E05F89"
FALSE,177,358,2014-10-22 07:56:40,2014-10-22 08:06:40,2014-10-22 08:06:53,12521.81,12523.53,0.33,193.91,194.35,358.76,12521.81,415.3329247245,408.8971840062,"$358635AFE08985A0125365ECF0FC93AC4B375B9F, $211636A25BF2CBC9519248374F1740D65C4FA73B, $D04A38B3FF456785DB67059A716DDC4B918612B7, $575B40EF095A0F2B13C83F8485AFC56453817ABF"
FALSE,178,360,2014-10-22 08:06:41,2014-10-22 08:16:40,2014-10-22 08:17:02,21123.23,21124.28,0.31,245.82,246.23,401,21123.23,245.2459759304,242.3907757912,"$A95EA1822AEC5E909530AD2D33C1E08500B10D10, $6C6FAB9E20AEB8E54F136B374A4C6BF17C5B34E8, $A69DFB47401866042F7ADE340B84983B55E5171F, $1EB8BDA15D27B3F9D4A2EDDA58357EA656150075"
FALSE,180,363,2014-10-22 08:26:41,2014-10-22 08:26:41,2014-10-22 08:27:07,25741.72,25743.24,0.34,12142.45,12142.51,12603.65,25741.72,376.4925672433,198.9015285532,"$19D0F028BADD11B79DC5846C1D75497672E85511, $543363A9238673DFE92544E18EF426D6A48B75B2, $DB65666C334A177E8D4EA5B12E933E16275DEEE7, $E2D9E8CEF3D4041AD10300A9FFF1CDD8715EDDA6"
FALSE,182,365,2014-10-22 08:36:52,2014-10-22 08:40:35,2014-10-22 08:40:45,9970.12,9971.28,0.33,1303.42,1303.5,1602.17,9970.12,590.7720044509,513.5513865813,"$322C6E3A973BC10FC36DE3037AD27BC89F14723B, $084C5EDE763C984D8274DB001C9145C8A66C06B3, $5A16F7E31B26F286889F20027F57A5E253AF3F23, $21ABB9584677EEB54514265F24756AD0B04E0EFA"
FALSE,181,377,2014-10-22 08:26:52,2014-10-22 08:50:35,2014-10-22 08:50:49,13568.56,13570.13,0.33,610.16,610.23,1115.21,13568.56,395.1124310129,377.351843142,"$19D0F028BADD11B79DC5846C1D75497672E85511, $2691AE47D3E1D5702520F2792951927C9FE82C67, $4A193ECF79FC21FCDF65E4DD3CE54DA35D60D046, $E73BA0BE63E50593606CA9F0B26A17ABA0E5DC64"
FALSE,188,378,2014-10-22 09:00:40,2014-10-22 09:00:35,2014-10-22 09:00:58,22241.53,22243.01,0.41,14839.08,14839.15,15137.68,22241.53,691.6694241839,230.2042128906,"$4C0E55EFDCBEE8F279706DD1972C9659632B6B38, $C656B41AEFB40A141967EBF49D6E69603C9B4A11, $8B67AE10335B9D44D31509B9A94ABE8ED769F17A, $598C04D62477527865C4D791853EB92056B3B178"
FALSE,189,382,2014-10-22 09:00:46,2014-10-22 09:20:36,2014-10-22 09:20:41,4778.48,4780.24,0.33,212.14,212.56,446.94,4778.48,1121.3507677461,1071.5428603195,"$4C0E55EFDCBEE8F279706DD1972C9659632B6B38, $A0664AE9EA0DC15B5AD516F557476259B5052740, $E628F89F336F68E3525A6713E8229A4DE1C6EBA3, $AD368442E9FF33C08C7407DF2DA7DB958F406CE2"
FALSE,190,383,2014-10-22 09:10:46,2014-10-22 09:30:36,2014-10-22 09:30:54,17379.14,17380.8,0.36,820.87,820.96,1546.55,17379.14,309.2127834722,294.6122472294,"$E735D92333CD569A3D9BB8C14199C536C46FF826, $A65989F01B0A75852CA128EFD13ECF2BD631256C, $C804BE8FB1C7C42D43C4A5E2039E77AA0FF3A8B4, $379FB450010D17078B3766C2273303C358C3A442"
FALSE,191,385,2014-10-22 09:30:37,2014-10-22 09:40:36,2014-10-22 09:40:42,5019.01,5019.88,0.32,190.72,190.8,381.91,5019.01,1060.4331269659,1020.1873486674,"$B416C40D5B7C8DB0284DFF88906C5940857920DD, $85BBC40EE95630A72BBEABC1792B43D7EBD54FBD, $3588A42F8D037456128BEA482C3693192E1A0D03, $D3BDECB920E0B7543AD2BA7BF573F7B0F37F7B0F"
FALSE,193,388,2014-10-22 09:50:37,2014-10-22 10:08:52,2014-10-22 10:09:10,17618.59,17620.18,0.32,466.5,466.59,865.27,17618.59,298.5074796823,290.6074202702,"$C804BE8FB1C7C42D43C4A5E2039E77AA0FF3A8B4, $5037463B772EF9B393A7B80603C33D17EB20BA3C, $2691AE47D3E1D5702520F2792951927C9FE82C67, $379FB450010D17078B3766C2273303C358C3A442"
FALSE,192,389,2014-10-22 09:40:37,2014-10-22 10:18:52,2014-10-22 10:19:02,9319.48,9320.47,0.31,347,347.4,684.76,9319.48,570.6592576863,549.4056160746,"$8356D7F4D430EA2F951F9571408C75293ED83868, $5A16F7E31B26F286889F20027F57A5E253AF3F23, $3B1F50340E71477CEA6668E3026720C1C7FBB906, $EC98311F9EC02BEAA183651CE8402249CD036D0A"
